grid_id,n_reaches,total_length_km,max_seg_length_km,main_hyriv_id,main_length_km,main_length_frac,n_exit_reaches,n_exit_downstream_cells,in_china,next_grid_id,has_next,rank_by
2821156,13,29.710887289581898,4.9707587672405795,40778416,4.9707587672405795,0.16730428542211773,9,5,True,2811156.0,True,n_exit_downstream_cells
2861168,13,23.756001770006073,4.907541736364572,40749670,4.907541736364572,0.20658113195465205,9,5,True,2861167.0,True,n_exit_downstream_cells
2900848,11,22.451954913907905,5.875967350063448,40730961,5.875967350063448,0.2617129498342066,9,5,True,2890847.0,True,n_exit_downstream_cells
2941170,15,31.208826541948287,4.655046009233623,40708444,4.655046009233623,0.14915799551055534,9,5,True,2941171.0,True,n_exit_downstream_cells
2281026,21,28.66999443082484,4.950913412130081,41089234,4.950913412130081,0.17268623557202561,8,5,True,2271026.0,True,n_exit_downstream_cells
2480978,14,25.440189807430624,8.83212426957475,40981246,8.83212426957475,0.34717210588558756,8,5,True,2490978.0,True,n_exit_downstream_cells
2520982,32,46.102070652919906,4.307386116092038,40956915,4.307386116092038,0.09343151088636031,8,5,True,2530982.0,True,n_exit_downstream_cells
2641110,12,27.460485175212032,8.728819954977306,40891811,8.728819954977306,0.31786838066709094,8,5,True,2631111.0,True,n_exit_downstream_cells
2721132,10,25.37482064413827,7.728482705904622,40844923,7.728482705904622,0.30457289981633606,8,5,True,2711133.0,True,n_exit_downstream_cells
2741164,10,21.413700177112247,6.429854390705457,40828043,6.429854390705457,0.300268255253612,8,5,True,2741165.0,True,n_exit_downstream_cells
2781188,10,23.779651155327272,3.994226846383959,40805378,3.994226846383959,0.1679682691850232,8,5,True,2771189.0,True,n_exit_downstream_cells
3960966,8,27.130003099204874,9.05111771653189,40367358,9.05111771653189,0.3336202242010492,8,5,True,3980966.0,True,n_exit_downstream_cells
2181102,13,23.822374781366683,5.563808437080422,41134773,5.563808437080422,0.23355389578675867,7,5,True,2181103.0,True,n_exit_downstream_cells
2341002,7,15.3670774518206,10.95398716538071,41059579,10.95398716538071,0.7128217580554295,7,5,True,2331002.0,True,n_exit_downstream_cells
2421142,15,30.496556475350168,5.294584342645613,41014898,5.294584342645613,0.17361253054669082,7,5,True,2431141.0,True,n_exit_downstream_cells
2441134,11,27.90038851498746,9.887279819130722,41004914,9.887279819130722,0.3543778544094287,7,5,True,2441135.0,True,n_exit_downstream_cells
2541088,9,24.387367489249915,7.169441129890462,40945112,7.169441129890462,0.293981756458576,7,5,True,2551089.0,True,n_exit_downstream_cells
2601054,7,38.592384284724176,11.211015336589352,40912255,11.211015336589352,0.29049812662201724,7,5,True,2601055.0,True,n_exit_downstream_cells
2681184,11,23.017730334094797,4.189153482943264,40861955,4.189153482943264,0.1819968095089775,7,5,True,2691183.0,True,n_exit_downstream_cells
2741060,9,17.96289378677599,5.76382637151669,40825020,5.76382637151669,0.32087404401176894,7,5,True,2751060.0,True,n_exit_downstream_cells
2741114,9,21.32159681158565,8.13408798836895,40829614,8.13408798836895,0.38149525386152505,7,5,True,2731114.0,True,n_exit_downstream_cells
2741154,13,25.945782912147866,3.7730431476717623,40828314,3.7730431476717623,0.1454202850785904,7,5,True,2731154.0,True,n_exit_downstream_cells
2760984,17,33.79239321533652,4.7540988467083425,40814680,4.7540988467083425,0.1406854736926628,7,5,True,2760983.0,True,n_exit_downstream_cells
2841110,12,23.90399459657232,7.354328156129663,40760915,7.354328156129663,0.30766105331969185,7,5,True,2851110.0,True,n_exit_downstream_cells
2841192,14,23.915551933767503,2.6408937177992557,40759718,2.6408937177992557,0.1104257900931173,7,5,True,2851193.0,True,n_exit_downstream_cells
2921180,13,28.856484161784675,5.167832633364828,40719109,5.167832633364828,0.17908739693966985,7,5,True,2911180.0,True,n_exit_downstream_cells
2921192,13,27.874219796575723,11.14251550401386,40720576,11.14251550401386,0.39974268644400546,7,5,True,2911193.0,True,n_exit_downstream_cells
2940854,9,18.754398623650346,5.9235147867425,40711829,5.9235147867425,0.3158466931204404,7,5,True,2930854.0,True,n_exit_downstream_cells
2941028,9,16.07522668812213,3.8528765072848006,40709320,3.8528765072848006,0.23967789581043134,7,5,True,2941029.0,True,n_exit_downstream_cells
2961052,7,19.392677537609902,5.4440047314521625,40702780,5.4440047314521625,0.2807247591723284,7,5,True,2951051.0,True,n_exit_downstream_cells
3001180,13,25.202733494145406,5.450621118251916,40685293,5.450621118251916,0.2162710294705967,7,5,True,2991180.0,True,n_exit_downstream_cells
3161076,15,22.74054530404081,3.8259729151862847,40622084,3.8259729151862847,0.16824455456248186,7,5,True,3161075.0,True,n_exit_downstream_cells
3161114,7,15.157331129158397,3.7277025136987074,40624205,3.7277025136987074,0.24593396303968496,7,5,True,3151115.0,True,n_exit_downstream_cells
3730818,9,50.47131786635813,13.513949160119308,40435658,13.513949160119308,0.267755028626409,7,5,True,3740817.0,True,n_exit_downstream_cells
3900894,11,33.586287856896895,6.3710882485936144,40379964,6.3710882485936144,0.18969313535747956,7,5,True,3910894.0,True,n_exit_downstream_cells
4141064,11,41.168541010721505,8.597714057556518,40308070,8.597714057556518,0.20884184492516794,7,5,True,4141063.0,True,n_exit_downstream_cells
2261128,18,37.896218746447154,4.602404792603171,41095224,4.602404792603171,0.12144759938706695,6,5,True,2271128.0,True,n_exit_downstream_cells
2281090,13,22.49727762667294,5.359961438342718,41087455,5.359961438342718,0.2382493351990246,6,5,True,2281091.0,True,n_exit_downstream_cells
2441146,10,22.388307536081193,6.073120449453141,41002471,6.073120449453141,0.27126304387527495,6,5,True,2441145.0,True,n_exit_downstream_cells
2481088,14,30.533595755323347,5.864149890823881,40981526,5.864149890823881,0.1920556601919871,6,5,True,2491088.0,True,n_exit_downstream_cells
2501094,10,28.865514492206277,8.20564444043132,40971078,8.20564444043132,0.2842715463341855,6,5,True,2501095.0,True,n_exit_downstream_cells
2541126,16,27.642203094223678,6.331338331114086,40948275,6.331338331114086,0.22904608252578573,6,5,True,2541127.0,True,n_exit_downstream_cells
2581106,12,22.175357358843613,4.734290730327469,40922996,4.734290730327469,0.213493322958307,6,5,True,2581105.0,True,n_exit_downstream_cells
2661102,20,31.957076409099933,4.414413112846647,40875536,4.414413112846647,0.13813569978477824,6,5,True,2661103.0,True,n_exit_downstream_cells
2741158,12,30.416862410101068,6.738155308401858,40834297,6.738155308401858,0.22152696808610342,6,5,True,2731157.0,True,n_exit_downstream_cells
2780984,24,38.5929706918632,4.827678103794349,40799603,4.827678103794349,0.12509216101397963,6,5,True,2780983.0,True,n_exit_downstream_cells
2801120,12,19.60636202520608,4.585089370548134,40785619,4.585089370548134,0.23385722270421766,6,5,True,2811120.0,True,n_exit_downstream_cells
2801122,16,28.505850659335582,4.767478901178036,40789380,4.767478901178036,0.16724562820989525,6,5,True,2791122.0,True,n_exit_downstream_cells
2840972,16,33.779242957151475,4.921873944731432,40759402,4.921873944731432,0.1457070530258705,6,5,True,2850972.0,True,n_exit_downstream_cells
2861100,8,21.929364990502457,6.419662937086366,40754417,6.419662937086366,0.29274276477530026,6,5,True,2851101.0,True,n_exit_downstream_cells
2861144,10,20.36819440505714,5.975449437172896,40750835,5.975449437172896,0.29337158308393185,6,5,True,2861145.0,True,n_exit_downstream_cells
2901084,8,18.019289343101246,4.189660494030588,40728183,4.189660494030588,0.23250975186957723,6,5,True,2901085.0,True,n_exit_downstream_cells
2901128,10,19.566241274447847,7.507068654070183,40729876,7.507068654070183,0.3836745417155769,6,5,True,2891128.0,True,n_exit_downstream_cells
2941052,6,13.818404994570084,8.011049293545208,40709164,8.011049293545208,0.5797376250510196,6,5,True,2941051.0,True,n_exit_downstream_cells
2961086,9,19.136272114269673,4.567254378738373,40700923,4.567254378738373,0.23867001636816348,6,5,True,2961087.0,True,n_exit_downstream_cells
2961108,6,21.971444295842254,8.314747522437658,40700001,8.314747522437658,0.37843427179755734,6,5,True,2961109.0,True,n_exit_downstream_cells
2980946,14,21.61215167700393,4.250856968047437,40692003,4.250856968047437,0.19668828127698615,6,5,True,2980947.0,True,n_exit_downstream_cells
3101038,8,21.529299613605442,7.145187383311753,40643259,7.145187383311753,0.3318820171370717,6,5,True,3101040.0,True,n_exit_downstream_cells
3261050,6,12.798129143074144,3.604886365831968,40589626,3.604886365831968,0.2816729168405676,6,5,True,3271051.0,True,n_exit_downstream_cells
3501016,6,16.520656093693333,9.172740013496828,40511553,9.172740013496828,0.5552285551781729,6,5,True,3501017.0,True,n_exit_downstream_cells
3721110,8,31.257250172997473,8.407160431121591,40435470,8.407160431121591,0.26896673202508303,6,5,True,3721109.0,True,n_exit_downstream_cells
3730842,6,35.37317193596429,9.978111288517074,40430965,9.978111288517074,0.2820813272437188,6,5,True,3750840.0,True,n_exit_downstream_cells
3840822,6,25.22260441693747,13.438833888779603,40401436,13.438833888779603,0.5328091289317912,6,5,True,3880823.0,True,n_exit_downstream_cells
4030998,8,25.959623251434703,6.5024954732473335,40340277,6.5024954732473335,0.2504849708436336,6,5,True,4040999.0,True,n_exit_downstream_cells
4230956,12,35.20476648786167,12.350907764231897,40282368,12.350907764231897,0.35083055496165255,6,5,True,4240955.0,True,n_exit_downstream_cells
4320922,8,46.064297188051235,11.137953762878844,40250923,11.137953762878844,0.24179146199516866,6,5,True,4310922.0,True,n_exit_downstream_cells
4420856,8,19.455004381093104,8.724757203371757,40212795,8.724757203371757,0.4484582492230488,6,5,True,4440858.0,True,n_exit_downstream_cells
2041102,9,35.753768398779094,9.793261710489952,41179421,9.793261710489952,0.27390851787316406,5,5,True,2031102.0,True,n_exit_downstream_cells
2241008,11,19.937025376183566,6.018301393882838,41107021,6.018301393882838,0.30186556320845126,5,5,True,2241009.0,True,n_exit_downstream_cells
2241072,14,23.825733936642905,4.3249675155052865,41107807,4.3249675155052865,0.18152504879833656,5,5,True,2241071.0,True,n_exit_downstream_cells
2281110,11,26.498041315318424,4.644035040001273,41086128,4.644035040001273,0.1752595591779296,5,5,True,2291109.0,True,n_exit_downstream_cells
2460994,5,15.19176225354688,4.239825062248349,40995714,4.239825062248349,0.27908711257368846,5,5,True,2450993.0,True,n_exit_downstream_cells
2561008,5,15.47132450195809,9.986719222424922,40935173,9.986719222424922,0.6454986592234542,5,5,True,2571007.0,True,n_exit_downstream_cells
2581118,7,18.711634182247046,5.393281603226414,40926782,5.393281603226414,0.2882314580702616,5,5,True,2571117.0,True,n_exit_downstream_cells
2661020,7,12.842428077412036,3.2792013599537304,40877702,3.2792013599537304,0.2553412283243672,5,5,True,2651020.0,True,n_exit_downstream_cells
2701010,9,13.713103607736677,5.649300482946132,40855710,5.649300482946132,0.41196366953421854,5,5,True,2691011.0,True,n_exit_downstream_cells
2761034,7,17.853944298967214,4.381832661912601,40815201,4.381832661912601,0.2454265896957052,5,5,True,2761033.0,True,n_exit_downstream_cells
2761186,15,35.07715059749249,5.60191486562846,40816878,5.60191486562846,0.1597026773899051,5,5,True,2751186.0,True,n_exit_downstream_cells
2881160,13,27.28703728393121,9.80578000125963,40737192,9.80578000125963,0.3593567120983874,5,5,True,2891161.0,True,n_exit_downstream_cells
2921196,9,17.655599267798067,5.167229498756859,40717600,5.167229498756859,0.29266803241175365,5,5,True,2931196.0,True,n_exit_downstream_cells
2980866,5,7.461558359814184,3.763452422956355,40693958,3.763452422956355,0.5043788765662186,5,5,True,2970867.0,True,n_exit_downstream_cells
3001162,15,31.371861105227225,5.21136877753416,40683697,5.21136877753416,0.1661160222549192,5,5,True,3001163.0,True,n_exit_downstream_cells
3041080,14,24.24854823675761,4.37465571078176,40665168,4.37465571078176,0.18040897409892595,5,5,True,3041081.0,True,n_exit_downstream_cells
3121128,5,9.313224460075757,4.142665317469785,40636780,4.142665317469785,0.44481536284545714,5,5,True,3121127.0,True,n_exit_downstream_cells
3141034,9,16.411205849378355,6.663945536299141,40632580,6.663945536299141,0.4060606878897669,5,5,True,3131035.0,True,n_exit_downstream_cells
3221036,5,8.442256066776672,2.561693167161519,40602181,2.561693167161519,0.3034370370785965,5,5,True,3231036.0,True,n_exit_downstream_cells
3231026,5,14.433652632696738,7.995563409175132,40600193,7.995563409175132,0.5539528775316845,5,5,True,3241027.0,True,n_exit_downstream_cells
3431100,5,17.118437993485117,8.974881110888091,40537964,8.974881110888091,0.5242815445137999,5,5,True,3421101.0,True,n_exit_downstream_cells
3620824,5,6.570327763677392,2.820664604566982,40466964,2.820664604566982,0.429303484699866,5,5,True,3630824.0,True,n_exit_downstream_cells
3640954,5,27.355578293844033,10.370362433638586,40462241,10.370362433638586,0.3790949810032816,5,5,True,3660955.0,True,n_exit_downstream_cells
3751128,5,17.51295313596548,9.716176753562399,40424902,9.716176753562399,0.5547994491921966,5,5,True,3751126.0,True,n_exit_downstream_cells
3761036,10,14.360327385260424,5.717050722065431,40422949,5.717050722065431,0.3981142329619495,5,5,True,3781035.0,True,n_exit_downstream_cells
3920836,5,18.1953500400731,12.197779203311203,40375633,12.197779203311203,0.6703789251895149,5,5,True,3980839.0,True,n_exit_downstream_cells
3940828,5,28.906019398217907,12.063433722874993,40369329,12.063433722874993,0.417332928366426,5,5,True,3960829.0,True,n_exit_downstream_cells
3960860,5,34.443548800088756,12.080048727281637,40368231,12.080048727281637,0.3507202117120553,5,5,True,3980860.0,True,n_exit_downstream_cells
4000852,9,27.815711445742124,8.395460995912712,40351458,8.395460995912712,0.30182442078783656,5,5,True,4000851.0,True,n_exit_downstream_cells
4020964,5,35.55290896818576,12.159791544910462,40346147,12.159791544910462,0.3420195955214679,5,5,True,4030962.0,True,n_exit_downstream_cells
4080844,5,17.404393454962634,8.499243276763693,40328794,8.499243276763693,0.48833895296364066,5,5,True,4070846.0,True,n_exit_downstream_cells
4121090,7,23.231787661963665,7.868631737239223,40314879,7.868631737239223,0.33870108713683583,5,5,True,4111088.0,True,n_exit_downstream_cells
4130956,5,5.807336662115142,3.7841742900453195,40309271,3.7841742900453195,0.651619582300409,5,5,True,4130955.0,True,n_exit_downstream_cells
4201012,7,24.53191074705289,7.96728443011884,40290370,7.96728443011884,0.32477227364264644,5,5,True,4201013.0,True,n_exit_downstream_cells
4220940,5,22.96737794964091,7.476325278936255,40281771,7.476325278936255,0.3255193211575615,5,5,True,4230941.0,True,n_exit_downstream_cells
4400870,7,30.434636492709235,9.830102050249156,40221228,9.830102050249156,0.32299061802837714,5,5,True,4420871.0,True,n_exit_downstream_cells
4451170,5,13.639960375416234,4.336073497562378,40202134,4.336073497562378,0.31789487492774765,5,5,True,4461170.0,True,n_exit_downstream_cells
4520868,5,12.976799268321445,5.303643648165656,40179999,5.303643648165656,0.4087019871774348,5,5,True,4520867.0,True,n_exit_downstream_cells
2920962,18,35.024101978815835,6.609425438735972,40717276,6.609425438735972,0.18871077530363667,10,4,True,2920963.0,True,n_exit_downstream_cells
2960960,17,25.451587990714938,5.183727628653348,40700677,5.183727628653348,0.20367010618529727,10,4,True,2960959.0,True,n_exit_downstream_cells
2161092,15,29.279492869870094,6.042711148278591,41141474,6.042711148278591,0.20638032137833953,9,4,True,2171092.0,True,n_exit_downstream_cells
2301044,19,32.566088640579196,4.812395785741044,41075823,4.812395785741044,0.14777322013870975,9,4,True,2311044.0,True,n_exit_downstream_cells
2641188,14,19.257188451132652,3.708123209527063,40892364,3.708123209527063,0.19255787099642585,9,4,True,2631188.0,True,n_exit_downstream_cells
2801152,11,26.590553786789354,8.151690881138059,40790797,8.151690881138059,0.3065634114468109,9,4,True,2791152.0,True,n_exit_downstream_cells
2881186,15,27.696650799830604,3.657870855323675,40738528,3.657870855323675,0.1320690679086024,9,4,True,2881187.0,True,n_exit_downstream_cells
3001070,11,17.946415793554962,5.732962955081684,40681430,5.732962955081684,0.31944890952211996,9,4,True,3001069.0,True,n_exit_downstream_cells
1881102,17,29.310466353783063,6.113175948209897,41219588,6.113175948209897,0.2085663146543855,8,4,True,1881103.0,True,n_exit_downstream_cells
2121102,12,33.03993050090065,7.876462928842308,41157463,7.876462928842308,0.23839223658862113,8,4,True,2111102.0,True,n_exit_downstream_cells
2221124,26,36.17249965177861,3.951653118205802,41117453,3.951653118205802,0.10924467914153393,8,4,True,2221125.0,True,n_exit_downstream_cells
2241134,15,27.228592242558236,3.754095190150567,41106892,3.754095190150567,0.13787327514798667,8,4,True,2251134.0,True,n_exit_downstream_cells
2301028,12,16.13350292758276,5.590105169339821,41076061,5.590105169339821,0.3464904797446472,8,4,True,2311028.0,True,n_exit_downstream_cells
2321154,18,21.691934736989165,3.8799035795557066,41066291,3.8799035795557066,0.1788638785151645,8,4,True,2321155.0,True,n_exit_downstream_cells
2341116,15,25.25903879979928,6.787320948223909,41059414,6.787320948223909,0.26870859980142414,8,4,True,2331116.0,True,n_exit_downstream_cells
2421126,16,29.141464675077064,6.365760326497946,41014883,6.365760326497946,0.2184433897703912,8,4,True,2421125.0,True,n_exit_downstream_cells
2501104,19,34.24888949473494,5.495982363431046,40968645,5.495982363431046,0.16047184140892917,8,4,True,2491104.0,True,n_exit_downstream_cells
2561050,12,20.411122097170086,7.021165346856023,40934450,7.021165346856023,0.3439872297775083,8,4,True,2571051.0,True,n_exit_downstream_cells
2561148,10,27.133137988405064,5.123333602280169,40933036,5.123333602280169,0.1888220081462582,8,4,True,2571148.0,True,n_exit_downstream_cells
2581162,12,25.451639309089853,6.310461713629071,40922769,6.310461713629071,0.24793930312281845,8,4,True,2581161.0,True,n_exit_downstream_cells
2641166,12,22.958850786458086,9.283709626625356,40890855,9.283709626625356,0.40436299329499564,8,4,True,2631166.0,True,n_exit_downstream_cells
2741100,8,14.713509385805644,4.4550230491022695,40826140,4.4550230491022695,0.30278453170391156,8,4,True,2741101.0,True,n_exit_downstream_cells
2741110,14,27.548934411203838,3.618235509414226,40823839,3.618235509414226,0.13133849227731764,8,4,True,2741111.0,True,n_exit_downstream_cells
2741140,15,21.535562372148746,3.209961336504046,40824148,3.209961336504046,0.14905398247948176,8,4,True,2751140.0,True,n_exit_downstream_cells
2821106,10,22.197632789566946,4.9150711007813515,40773032,4.9150711007813515,0.22142320973484486,8,4,True,2821105.0,True,n_exit_downstream_cells
2841082,8,20.342475774785267,5.901676677664606,40764391,5.901676677664606,0.29011594965150717,8,4,True,2831082.0,True,n_exit_downstream_cells
2841134,16,41.707075678922784,5.070890183689771,40762009,5.070890183689771,0.1215834507968731,8,4,True,2831134.0,True,n_exit_downstream_cells
2841200,17,26.68857938892791,3.6767417705141296,40763362,3.6767417705141296,0.13776461148169886,8,4,True,2831199.0,True,n_exit_downstream_cells
2881178,15,26.487904521618614,8.600461392175456,40739007,8.600461392175456,0.32469391397707675,8,4,True,2891178.0,True,n_exit_downstream_cells
2920954,24,33.99043776802757,4.658675482565219,40717266,4.658675482565219,0.13705841373267952,8,4,True,2920953.0,True,n_exit_downstream_cells
3001158,18,45.43574342464323,8.275471864396422,40684560,8.275471864396422,0.1821357204845032,8,4,True,2991158.0,True,n_exit_downstream_cells
3001174,18,28.319977089190296,3.3013267628751737,40681992,3.3013267628751737,0.11657236700715011,8,4,True,3011174.0,True,n_exit_downstream_cells
3021030,12,20.13635033128991,6.1430376489608225,40673766,6.1430376489608225,0.30507204870264626,8,4,True,3021029.0,True,n_exit_downstream_cells
3021148,11,26.367043994458488,9.259287427510825,40674855,9.259287427510825,0.3511689603679818,8,4,True,3031148.0,True,n_exit_downstream_cells
3021186,14,31.685911633241982,5.986258004144243,40676190,5.986258004144243,0.18892491001786435,8,4,True,3021187.0,True,n_exit_downstream_cells
3101082,9,23.806869750383655,4.1244876875454235,40642830,4.1244876875454235,0.17324779489243672,8,4,True,3111082.0,True,n_exit_downstream_cells
3720818,10,40.259362583458426,10.1738699722633,40434273,10.1738699722633,0.2527081731900915,8,4,True,3740816.0,True,n_exit_downstream_cells
1841094,9,23.790821517559714,7.013498005563095,41232125,7.013498005563095,0.2947984793373578,7,4,True,1841093.0,True,n_exit_downstream_cells
1941096,11,25.88068015861164,6.479153016740789,41205631,6.479153016740789,0.2503470920019423,7,4,True,1931096.0,True,n_exit_downstream_cells
1941100,15,28.790337313013698,5.803050424390696,41204140,5.803050424390696,0.20156243260712417,7,4,True,1951101.0,True,n_exit_downstream_cells
2081098,17,29.89614881821395,4.916242945692778,41170052,4.916242945692778,0.16444402172287834,7,4,True,2081097.0,True,n_exit_downstream_cells
2161104,13,21.40081595610253,6.916518983535846,41144205,6.916518983535846,0.3231894988360746,7,4,True,2151104.0,True,n_exit_downstream_cells
2161116,16,30.548355119969305,4.244229985975674,41141325,4.244229985975674,0.13893481234284993,7,4,True,2171116.0,True,n_exit_downstream_cells
2181090,17,26.761086332078417,4.071986940026244,41134585,4.071986940026244,0.15216074898817422,7,4,True,2181091.0,True,n_exit_downstream_cells
2221084,23,33.90419873829672,4.3940083245668164,41118443,4.3940083245668164,0.12960071283452967,7,4,True,2221085.0,True,n_exit_downstream_cells
2221110,17,35.534541519729665,6.184091285903567,41118242,6.184091285903567,0.17403042283435696,7,4,True,2211110.0,True,n_exit_downstream_cells
2281130,11,34.792481759686005,7.189722528649859,41086981,7.189722528649859,0.20664586614745542,7,4,True,2281131.0,True,n_exit_downstream_cells
2301040,9,21.88718506288418,6.170099068229416,41079502,6.170099068229416,0.28190464194011583,7,4,True,2291040.0,True,n_exit_downstream_cells
2301122,13,21.693808955295843,4.668589113438146,41075867,4.668589113438146,0.21520375343300238,7,4,True,2311122.0,True,n_exit_downstream_cells
2321078,7,18.92375511498915,5.402687104696239,41066479,5.402687104696239,0.2854976230598584,7,4,True,2321079.0,True,n_exit_downstream_cells
2321092,23,33.829094396763026,7.186743033803578,41066039,7.186743033803578,0.2124426669397112,7,4,True,2321091.0,True,n_exit_downstream_cells
2321124,11,22.18178506001241,3.714597340196153,41069030,3.714597340196153,0.16746160555367293,7,4,True,2311124.0,True,n_exit_downstream_cells
2321162,13,33.770418692204515,12.677311344960795,41068854,12.677311344960795,0.375396925353703,7,4,True,2321163.0,True,n_exit_downstream_cells
2341008,13,22.613096692495773,5.320212402856381,41058275,5.320212402856381,0.23527128881122725,7,4,True,2331008.0,True,n_exit_downstream_cells
2341122,9,19.08986839003003,6.4110605843731845,41055833,6.4110605843731845,0.3358357665640826,7,4,True,2341121.0,True,n_exit_downstream_cells
2341142,15,23.555171528309085,4.079931823805671,41056998,4.079931823805671,0.17320747670643474,7,4,True,2341143.0,True,n_exit_downstream_cells
2361126,15,27.677057087357543,5.516009592341659,41044186,5.516009592341659,0.19929899248071745,7,4,True,2371126.0,True,n_exit_downstream_cells
2381074,9,21.54693200171699,4.389635301247746,41033992,4.389635301247746,0.20372437713628805,7,4,True,2391074.0,True,n_exit_downstream_cells
2381082,16,32.465431223081126,5.9435840146583,41034201,5.9435840146583,0.18307423591012525,7,4,True,2391082.0,True,n_exit_downstream_cells
2400988,13,28.05262806628995,4.443306871727923,41023861,4.443306871727923,0.15839182201496904,7,4,True,2410988.0,True,n_exit_downstream_cells
2441132,11,29.51684427956374,7.612771459079454,41006456,7.612771459079454,0.2579127831883514,7,4,True,2431132.0,True,n_exit_downstream_cells
2461104,13,34.55050628053397,9.370306732545131,40995750,9.370306732545131,0.27120606153966653,7,4,True,2451104.0,True,n_exit_downstream_cells
2481102,17,38.639845831181475,4.153166872650278,40981055,4.153166872650278,0.1074840435646554,7,4,True,2481103.0,True,n_exit_downstream_cells
2481138,17,36.456562662745036,6.0593378617939395,40982030,6.0593378617939395,0.166207053524165,7,4,True,2481137.0,True,n_exit_downstream_cells
2501034,7,15.50128392568135,3.743590494070496,40975923,3.743590494070496,0.2415019628063453,7,4,True,2491034.0,True,n_exit_downstream_cells
2501090,20,36.373699839274344,5.21748398847203,40970584,5.21748398847203,0.14344111298896448,7,4,True,2491089.0,True,n_exit_downstream_cells
2501098,15,24.99820190467596,3.983155322554598,40968166,3.983155322554598,0.15933767307517993,7,4,True,2511098.0,True,n_exit_downstream_cells
2501106,15,30.406227941647305,5.075616513129339,40969153,5.075616513129339,0.1669268717865949,7,4,True,2491107.0,True,n_exit_downstream_cells
2501148,11,23.469377009633803,6.680105634735011,40969692,6.680105634735011,0.2846307182330803,7,4,True,2511148.0,True,n_exit_downstream_cells
2521102,20,33.33970819610398,4.278011655840057,40956961,4.278011655840057,0.12831580980483742,7,4,True,2521103.0,True,n_exit_downstream_cells
2561048,9,20.906525716319546,6.0478591711955225,40934449,6.0478591711955225,0.2892809285128896,7,4,True,2561049.0,True,n_exit_downstream_cells
2561058,9,26.76714838830005,6.015359678773762,40937074,6.015359678773762,0.22472919384281823,7,4,True,2551058.0,True,n_exit_downstream_cells
2561090,14,24.92097877854858,4.852400437842342,40934474,4.852400437842342,0.19471147104459555,7,4,True,2561091.0,True,n_exit_downstream_cells
2561182,21,31.093632012644925,5.007048831480644,40936426,5.007048831480644,0.16103132723267627,7,4,True,2561183.0,True,n_exit_downstream_cells
2581066,13,19.33938241573349,6.378903930118499,40922490,6.378903930118499,0.32984010517983053,7,4,True,2581067.0,True,n_exit_downstream_cells
2601062,13,29.840730496978267,10.946016197546381,40912010,10.946016197546381,0.3668146193222313,7,4,True,2601061.0,True,n_exit_downstream_cells
2601096,12,22.254291551072892,5.374570353071162,40915090,5.374570353071162,0.24150714214993965,7,4,True,2591096.0,True,n_exit_downstream_cells
2601148,19,32.17495406008094,4.270394154052243,40913927,4.270394154052243,0.13272417253737331,7,4,True,2591148.0,True,n_exit_downstream_cells
2641130,11,25.97494256911424,5.338568080217672,40889630,5.338568080217672,0.20552761824257307,7,4,True,2631130.0,True,n_exit_downstream_cells
2661184,9,14.184399691123344,4.241573673659618,40876290,4.241573673659618,0.29903089069846306,7,4,True,2661183.0,True,n_exit_downstream_cells
2681180,13,23.295092412166564,6.735173198175394,40868428,6.735173198175394,0.28912412447257546,7,4,True,2671180.0,True,n_exit_downstream_cells
2721138,15,28.08757518164765,4.4764315774441465,40839291,4.4764315774441465,0.1593740843947624,7,4,True,2721139.0,True,n_exit_downstream_cells
2761164,15,30.522333760906662,7.7639160784126915,40811941,7.7639160784126915,0.25436836315435357,7,4,True,2771164.0,True,n_exit_downstream_cells
2781176,15,27.873599810800467,5.401085493253736,40800261,5.401085493253736,0.1937706478501181,7,4,True,2781175.0,True,n_exit_downstream_cells
2781182,11,26.03829294004127,6.200043654612744,40799180,6.200043654612744,0.23811252407712244,7,4,True,2781181.0,True,n_exit_downstream_cells
